dataset,num_nodes,num_epochs,local_epochs,graph_type,graph_param,batch_size,samples_per_client,algorithm,attack_percentage,attack_type,lambda,final_compromised_accuracy,final_honest_accuracy,filename
femnist,20,10,3,ring,NA,64,10000,ubar,30,directed_deviation,1,0.7153,0.8492,femnist_20_10_3_ring_64_10000_ubar_30attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,30,gaussian,1,0.7151,0.8492,femnist_20_10_3_ring_64_10000_ubar_30attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,40,directed_deviation,1,0.6489,0.8487,femnist_20_10_3_ring_64_10000_ubar_40attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,40,gaussian,1,0.6489,0.8487,femnist_20_10_3_ring_64_10000_ubar_40attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,50,directed_deviation,1,0.4478,0.7679,femnist_20_10_3_ring_64_10000_ubar_50attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,50,gaussian,1,0.4448,0.7684,femnist_20_10_3_ring_64_10000_ubar_50attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,60,directed_deviation,1,0.3173,0.6478,femnist_20_10_3_ring_64_10000_ubar_60attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,60,gaussian,1,0.317,0.6478,femnist_20_10_3_ring_64_10000_ubar_60attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,70,directed_deviation,1,0.107,0.315,femnist_20_10_3_ring_64_10000_ubar_70attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,70,gaussian,1,0.1069,0.315,femnist_20_10_3_ring_64_10000_ubar_70attack_gaussian_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,80,directed_deviation,1,0.0501,0.0481,femnist_20_10_3_ring_64_10000_ubar_80attack_1lambda.log
femnist,20,10,3,ring,NA,64,10000,ubar,80,gaussian,1,0.0508,0.0481,femnist_20_10_3_ring_64_10000_ubar_80attack_gaussian_1lambda.log
