dataset,num_nodes,num_epochs,local_epochs,graph_type,graph_param,batch_size,samples_per_client,algorithm,attack_percentage,attack_type,lambda,final_compromised_accuracy,final_honest_accuracy,overall_asr,honest_asr,compromised_asr,filename
sent140,20,10,3,fully,,64,4500,ubar,0,gaussian,1,0.6596,0.6596,,,,sent140_20_10_3_fully_64_4500_ubar_0attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,0,krum,1,0.6596,0.6596,,,,sent140_20_10_3_fully_64_4500_ubar_0attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,0,backdoor,1,0.6596,0.6596,0.0,0.0,0.0,sent140_20_10_3_fully_64_4500_ubar_0attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,10,directed_deviation,1,0.6607,0.6557,,,,sent140_20_10_3_fully_64_4500_ubar_10attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,10,backdoor,1,0.5011,0.6557,0.5332,0.5123,0.7215,sent140_20_10_3_fully_64_4500_ubar_10attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,10,gaussian,1,0.6596,0.6559,,,,sent140_20_10_3_fully_64_4500_ubar_10attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,10,krum,1,0.6607,0.6557,,,,sent140_20_10_3_fully_64_4500_ubar_10attack_krum_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,20,directed_deviation,1,0.6667,0.6598,,,,sent140_20_10_3_fully_64_4500_ubar_20attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,20,backdoor,1,0.4989,0.6598,0.5895,0.5101,0.9073,sent140_20_10_3_fully_64_4500_ubar_20attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,20,gaussian,1,0.6661,0.6607,,,,sent140_20_10_3_fully_64_4500_ubar_20attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,20,krum,1,0.6667,0.6598,,,,sent140_20_10_3_fully_64_4500_ubar_20attack_krum_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,30,directed_deviation,1,0.665,0.6639,,,,sent140_20_10_3_fully_64_4500_ubar_30attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,30,backdoor,1,0.5028,0.6639,0.628,0.4937,0.9411,sent140_20_10_3_fully_64_4500_ubar_30attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,30,gaussian,1,0.6651,0.6635,,,,sent140_20_10_3_fully_64_4500_ubar_30attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,30,krum,1,0.665,0.6639,,,,sent140_20_10_3_fully_64_4500_ubar_30attack_krum_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,40,directed_deviation,1,0.6684,0.6633,,,,sent140_20_10_3_fully_64_4500_ubar_40attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,40,backdoor,1,0.5066,0.6633,0.6843,0.4953,0.9678,sent140_20_10_3_fully_64_4500_ubar_40attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,40,gaussian,1,0.6696,0.6622,,,,sent140_20_10_3_fully_64_4500_ubar_40attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,40,krum,1,0.6684,0.6633,,,,sent140_20_10_3_fully_64_4500_ubar_40attack_krum_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,50,directed_deviation,1,0.6636,0.6652,,,,sent140_20_10_3_fully_64_4500_ubar_50attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,50,backdoor,1,0.5014,0.6652,0.6413,0.4872,0.7955,sent140_20_10_3_fully_64_4500_ubar_50attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,50,gaussian,1,0.6645,0.6656,,,,sent140_20_10_3_fully_64_4500_ubar_50attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,50,krum,1,0.6636,0.6652,,,,sent140_20_10_3_fully_64_4500_ubar_50attack_krum_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,60,directed_deviation,1,0.6609,0.6648,,,,sent140_20_10_3_fully_64_4500_ubar_60attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,60,backdoor,1,0.5055,0.6648,0.7353,0.4828,0.9037,sent140_20_10_3_fully_64_4500_ubar_60attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,60,gaussian,1,0.6614,0.6652,,,,sent140_20_10_3_fully_64_4500_ubar_60attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,60,krum,1,0.6609,0.6648,,,,sent140_20_10_3_fully_64_4500_ubar_60attack_krum_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,70,directed_deviation,1,0.6609,0.6619,,,,sent140_20_10_3_fully_64_4500_ubar_70attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,70,backdoor,1,0.5013,0.6619,0.7532,0.4966,0.8632,sent140_20_10_3_fully_64_4500_ubar_70attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,70,gaussian,1,0.6596,0.6597,,,,sent140_20_10_3_fully_64_4500_ubar_70attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,70,krum,1,0.6609,0.6619,,,,sent140_20_10_3_fully_64_4500_ubar_70attack_krum_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,80,directed_deviation,1,0.6628,0.6645,,,,sent140_20_10_3_fully_64_4500_ubar_80attack_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,80,backdoor,1,0.5036,0.6645,0.8506,0.5359,0.9293,sent140_20_10_3_fully_64_4500_ubar_80attack_backdoor_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,80,gaussian,1,0.6642,0.6666,,,,sent140_20_10_3_fully_64_4500_ubar_80attack_gaussian_1lambda.log
sent140,20,10,3,fully,,64,4500,ubar,80,krum,1,0.6628,0.6645,,,,sent140_20_10_3_fully_64_4500_ubar_80attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,0,directed_deviation,1,0.659,0.659,,,,sent140_20_10_3_ring_64_4500_balance_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,0,gaussian,1,0.659,0.659,,,,sent140_20_10_3_ring_64_4500_balance_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,0,krum,1,0.659,0.659,,,,sent140_20_10_3_ring_64_4500_balance_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,0,backdoor,1,0.659,0.659,0.0,0.0,0.0,sent140_20_10_3_ring_64_4500_balance_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,10,directed_deviation,1,0.6692,0.6601,,,,sent140_20_10_3_ring_64_4500_balance_10attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,10,backdoor,1,0.502,0.5822,0.4408,0.3802,0.9859,sent140_20_10_3_ring_64_4500_balance_10attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,10,gaussian,1,0.6589,0.6578,,,,sent140_20_10_3_ring_64_4500_balance_10attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,10,krum,1,0.6692,0.6601,,,,sent140_20_10_3_ring_64_4500_balance_10attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,20,directed_deviation,1,0.6636,0.6628,,,,sent140_20_10_3_ring_64_4500_balance_20attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,20,backdoor,1,0.5,0.537,0.4223,0.2867,0.9649,sent140_20_10_3_ring_64_4500_balance_20attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,20,gaussian,1,0.6628,0.6605,,,,sent140_20_10_3_ring_64_4500_balance_20attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,20,krum,1,0.6636,0.6628,,,,sent140_20_10_3_ring_64_4500_balance_20attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,30,directed_deviation,1,0.6267,0.6586,,,,sent140_20_10_3_ring_64_4500_balance_30attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,30,backdoor,1,0.5007,0.5327,0.4035,0.219,0.834,sent140_20_10_3_ring_64_4500_balance_30attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,30,gaussian,1,0.6436,0.665,,,,sent140_20_10_3_ring_64_4500_balance_30attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,30,krum,1,0.6294,0.6593,,,,sent140_20_10_3_ring_64_4500_balance_30attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,40,directed_deviation,1,0.6156,0.6534,,,,sent140_20_10_3_ring_64_4500_balance_40attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,40,backdoor,1,0.5025,0.509,0.3998,0.1582,0.7622,sent140_20_10_3_ring_64_4500_balance_40attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,40,gaussian,1,0.6295,0.6651,,,,sent140_20_10_3_ring_64_4500_balance_40attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,40,krum,1,0.6157,0.6544,,,,sent140_20_10_3_ring_64_4500_balance_40attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,50,directed_deviation,1,0.5767,0.6375,,,,sent140_20_10_3_ring_64_4500_balance_50attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,50,backdoor,1,0.5044,0.5084,0.6388,0.6219,0.6557,sent140_20_10_3_ring_64_4500_balance_50attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,50,gaussian,1,0.5849,0.6498,,,,sent140_20_10_3_ring_64_4500_balance_50attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,50,krum,1,0.5766,0.6333,,,,sent140_20_10_3_ring_64_4500_balance_50attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,60,directed_deviation,1,0.5626,0.6194,,,,sent140_20_10_3_ring_64_4500_balance_60attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,60,backdoor,1,0.5056,0.4956,0.5299,0.7909,0.356,sent140_20_10_3_ring_64_4500_balance_60attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,60,gaussian,1,0.575,0.6354,,,,sent140_20_10_3_ring_64_4500_balance_60attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,60,krum,1,0.5604,0.61,,,,sent140_20_10_3_ring_64_4500_balance_60attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,70,directed_deviation,1,0.5233,0.549,,,,sent140_20_10_3_ring_64_4500_balance_70attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,70,backdoor,1,0.5049,0.5011,0.1808,0.6025,0.0,sent140_20_10_3_ring_64_4500_balance_70attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,70,gaussian,1,0.5247,0.5623,,,,sent140_20_10_3_ring_64_4500_balance_70attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,70,krum,1,0.526,0.552,,,,sent140_20_10_3_ring_64_4500_balance_70attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,80,directed_deviation,1,0.5266,0.5379,,,,sent140_20_10_3_ring_64_4500_balance_80attack_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,80,backdoor,1,0.5051,0.5127,0.1848,0.3177,0.1516,sent140_20_10_3_ring_64_4500_balance_80attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,80,gaussian,1,0.4999,0.4981,,,,sent140_20_10_3_ring_64_4500_balance_80attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,balance,80,krum,1,0.5048,0.508,,,,sent140_20_10_3_ring_64_4500_balance_80attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,0,directed_deviation,1,0.6619,0.6619,,,,sent140_20_10_3_ring_64_4500_d-fedavg_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,0,gaussian,1,0.6619,0.6619,,,,sent140_20_10_3_ring_64_4500_d-fedavg_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,0,krum,1,0.6619,0.6619,,,,sent140_20_10_3_ring_64_4500_d-fedavg_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,0,backdoor,1,0.6619,0.6619,0.0,0.0,0.0,sent140_20_10_3_ring_64_4500_d-fedavg_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,10,directed_deviation,1,0.539,0.6206,,,,sent140_20_10_3_ring_64_4500_d-fedavg_10attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,10,backdoor,1,0.4997,0.6135,0.6384,0.6185,0.8175,sent140_20_10_3_ring_64_4500_d-fedavg_10attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,10,gaussian,1,0.4973,0.5029,,,,sent140_20_10_3_ring_64_4500_d-fedavg_10attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,10,krum,1,0.539,0.6206,,,,sent140_20_10_3_ring_64_4500_d-fedavg_10attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,20,directed_deviation,1,0.504,0.5962,,,,sent140_20_10_3_ring_64_4500_d-fedavg_20attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,20,backdoor,1,0.5121,0.5818,0.6485,0.6444,0.665,sent140_20_10_3_ring_64_4500_d-fedavg_20attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,20,gaussian,1,0.4981,0.5015,,,,sent140_20_10_3_ring_64_4500_d-fedavg_20attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,20,krum,1,0.5122,0.5925,,,,sent140_20_10_3_ring_64_4500_d-fedavg_20attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,30,directed_deviation,1,0.4989,0.582,,,,sent140_20_10_3_ring_64_4500_d-fedavg_30attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,30,backdoor,1,0.4941,0.5035,0.6137,0.5993,0.6473,sent140_20_10_3_ring_64_4500_d-fedavg_30attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,30,gaussian,1,0.5028,0.4998,,,,sent140_20_10_3_ring_64_4500_d-fedavg_30attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,30,krum,1,0.4987,0.5538,,,,sent140_20_10_3_ring_64_4500_d-fedavg_30attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,40,directed_deviation,1,0.4992,0.5515,,,,sent140_20_10_3_ring_64_4500_d-fedavg_40attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,40,backdoor,1,0.5061,0.5051,0.3271,0.2461,0.4486,sent140_20_10_3_ring_64_4500_d-fedavg_40attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,40,gaussian,1,0.495,0.5026,,,,sent140_20_10_3_ring_64_4500_d-fedavg_40attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,40,krum,1,0.4989,0.5308,,,,sent140_20_10_3_ring_64_4500_d-fedavg_40attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,50,directed_deviation,1,0.5015,0.5509,,,,sent140_20_10_3_ring_64_4500_d-fedavg_50attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,50,backdoor,1,0.4983,0.5046,0.3852,0.409,0.3614,sent140_20_10_3_ring_64_4500_d-fedavg_50attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,50,gaussian,1,0.5014,0.497,,,,sent140_20_10_3_ring_64_4500_d-fedavg_50attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,50,krum,1,0.5067,0.5521,,,,sent140_20_10_3_ring_64_4500_d-fedavg_50attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,60,directed_deviation,1,0.4955,0.5096,,,,sent140_20_10_3_ring_64_4500_d-fedavg_60attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,60,backdoor,1,0.4978,0.5022,0.7355,0.74,0.7325,sent140_20_10_3_ring_64_4500_d-fedavg_60attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,60,gaussian,1,0.5,0.5018,,,,sent140_20_10_3_ring_64_4500_d-fedavg_60attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,60,krum,1,0.4982,0.5383,,,,sent140_20_10_3_ring_64_4500_d-fedavg_60attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,70,directed_deviation,1,0.5028,0.5147,,,,sent140_20_10_3_ring_64_4500_d-fedavg_70attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,70,backdoor,1,0.4964,0.4908,0.9555,0.9442,0.9603,sent140_20_10_3_ring_64_4500_d-fedavg_70attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,70,gaussian,1,0.5033,0.5005,,,,sent140_20_10_3_ring_64_4500_d-fedavg_70attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,70,krum,1,0.5043,0.5287,,,,sent140_20_10_3_ring_64_4500_d-fedavg_70attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,80,directed_deviation,1,0.5079,0.5024,,,,sent140_20_10_3_ring_64_4500_d-fedavg_80attack_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,80,backdoor,1,0.4998,0.5006,0.8912,0.8206,0.9088,sent140_20_10_3_ring_64_4500_d-fedavg_80attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,80,gaussian,1,0.5012,0.4929,,,,sent140_20_10_3_ring_64_4500_d-fedavg_80attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,d-fedavg,80,krum,1,0.5125,0.5173,,,,sent140_20_10_3_ring_64_4500_d-fedavg_80attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,0,directed_deviation,1,0.7147,0.7147,,,,sent140_20_10_3_ring_64_4500_krum_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,0,gaussian,1,0.7147,0.7147,,,,sent140_20_10_3_ring_64_4500_krum_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,0,krum,1,0.7147,0.7147,,,,sent140_20_10_3_ring_64_4500_krum_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,0,backdoor,1,0.7147,0.7147,0.0,0.0,0.0,sent140_20_10_3_ring_64_4500_krum_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,10,directed_deviation,1,0.4926,0.7042,,,,sent140_20_10_3_ring_64_4500_krum_10attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,10,backdoor,1,0.4964,0.7048,0.5101,0.4926,0.6676,sent140_20_10_3_ring_64_4500_krum_10attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,10,gaussian,1,0.7133,0.7142,,,,sent140_20_10_3_ring_64_4500_krum_10attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,10,krum,1,0.4926,0.7042,,,,sent140_20_10_3_ring_64_4500_krum_10attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,20,directed_deviation,1,0.5091,0.6742,,,,sent140_20_10_3_ring_64_4500_krum_20attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,20,backdoor,1,0.5038,0.6741,0.556,0.5025,0.7701,sent140_20_10_3_ring_64_4500_krum_20attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,20,gaussian,1,0.6037,0.714,,,,sent140_20_10_3_ring_64_4500_krum_20attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,20,krum,1,0.5091,0.6742,,,,sent140_20_10_3_ring_64_4500_krum_20attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,30,directed_deviation,1,0.5021,0.6764,,,,sent140_20_10_3_ring_64_4500_krum_30attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,30,backdoor,1,0.5007,0.6756,0.4516,0.4586,0.4355,sent140_20_10_3_ring_64_4500_krum_30attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,30,gaussian,1,0.6053,0.7137,,,,sent140_20_10_3_ring_64_4500_krum_30attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,30,krum,1,0.5058,0.6722,,,,sent140_20_10_3_ring_64_4500_krum_30attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,40,directed_deviation,1,0.4992,0.5515,,,,sent140_20_10_3_ring_64_4500_krum_40attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,40,backdoor,1,0.5061,0.5051,0.3271,0.2461,0.4486,sent140_20_10_3_ring_64_4500_krum_40attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,40,gaussian,1,0.495,0.5026,,,,sent140_20_10_3_ring_64_4500_krum_40attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,40,krum,1,0.4989,0.5308,,,,sent140_20_10_3_ring_64_4500_krum_40attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,50,directed_deviation,1,0.5015,0.5509,,,,sent140_20_10_3_ring_64_4500_krum_50attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,50,backdoor,1,0.4983,0.5046,0.3852,0.409,0.3614,sent140_20_10_3_ring_64_4500_krum_50attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,50,gaussian,1,0.5014,0.497,,,,sent140_20_10_3_ring_64_4500_krum_50attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,50,krum,1,0.5067,0.5521,,,,sent140_20_10_3_ring_64_4500_krum_50attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,60,directed_deviation,1,0.4955,0.5096,,,,sent140_20_10_3_ring_64_4500_krum_60attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,60,backdoor,1,0.4978,0.5022,0.7355,0.74,0.7325,sent140_20_10_3_ring_64_4500_krum_60attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,60,gaussian,1,0.5,0.5018,,,,sent140_20_10_3_ring_64_4500_krum_60attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,60,krum,1,0.4982,0.5383,,,,sent140_20_10_3_ring_64_4500_krum_60attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,70,directed_deviation,1,0.5028,0.5147,,,,sent140_20_10_3_ring_64_4500_krum_70attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,70,backdoor,1,0.4964,0.4908,0.9555,0.9442,0.9603,sent140_20_10_3_ring_64_4500_krum_70attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,70,gaussian,1,0.5033,0.5005,,,,sent140_20_10_3_ring_64_4500_krum_70attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,70,krum,1,0.5043,0.5287,,,,sent140_20_10_3_ring_64_4500_krum_70attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,80,directed_deviation,1,0.5079,0.5024,,,,sent140_20_10_3_ring_64_4500_krum_80attack_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,80,backdoor,1,0.4998,0.5006,0.8912,0.8206,0.9088,sent140_20_10_3_ring_64_4500_krum_80attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,80,gaussian,1,0.5012,0.4929,,,,sent140_20_10_3_ring_64_4500_krum_80attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,krum,80,krum,1,0.5125,0.5173,,,,sent140_20_10_3_ring_64_4500_krum_80attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,0,directed_deviation,1,0.659,0.659,,,,sent140_20_10_3_ring_64_4500_sketchguard_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,0,gaussian,1,0.659,0.659,,,,sent140_20_10_3_ring_64_4500_sketchguard_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,0,krum,1,0.659,0.659,,,,sent140_20_10_3_ring_64_4500_sketchguard_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,0,backdoor,1,0.659,0.659,0.0,0.0,0.0,sent140_20_10_3_ring_64_4500_sketchguard_0attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,10,directed_deviation,1,0.6587,0.6585,,,,sent140_20_10_3_ring_64_4500_sketchguard_10attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,10,backdoor,1,0.5081,0.6438,0.5315,0.491,0.8963,sent140_20_10_3_ring_64_4500_sketchguard_10attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,10,gaussian,1,0.6585,0.6577,,,,sent140_20_10_3_ring_64_4500_sketchguard_10attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,10,krum,1,0.6587,0.6585,,,,sent140_20_10_3_ring_64_4500_sketchguard_10attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,20,directed_deviation,1,0.6666,0.6615,,,,sent140_20_10_3_ring_64_4500_sketchguard_20attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,20,backdoor,1,0.5043,0.6604,0.5837,0.5098,0.8793,sent140_20_10_3_ring_64_4500_sketchguard_20attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,20,gaussian,1,0.6636,0.6598,,,,sent140_20_10_3_ring_64_4500_sketchguard_20attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,20,krum,1,0.6666,0.6615,,,,sent140_20_10_3_ring_64_4500_sketchguard_20attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,30,directed_deviation,1,0.6355,0.6632,,,,sent140_20_10_3_ring_64_4500_sketchguard_30attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,30,backdoor,1,0.506,0.6104,0.5563,0.4386,0.8309,sent140_20_10_3_ring_64_4500_sketchguard_30attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,30,gaussian,1,0.6421,0.6653,,,,sent140_20_10_3_ring_64_4500_sketchguard_30attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,30,krum,1,0.6397,0.6633,,,,sent140_20_10_3_ring_64_4500_sketchguard_30attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,40,directed_deviation,1,0.6222,0.6638,,,,sent140_20_10_3_ring_64_4500_sketchguard_40attack_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,40,backdoor,1,0.5052,0.5949,0.5419,0.4001,0.7545,sent140_20_10_3_ring_64_4500_sketchguard_40attack_backdoor_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,40,gaussian,1,0.6265,0.6655,,,,sent140_20_10_3_ring_64_4500_sketchguard_40attack_gaussian_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,40,krum,1,0.6231,0.6597,,,,sent140_20_10_3_ring_64_4500_sketchguard_40attack_krum_1lambda.log
sent140,20,10,3,ring,,64,4500,sketchguard,50,directed_deviation,1,0.5805,0.6406,,,,sent140_20_10_3_ring_64_4500_sketchguard_50attack_1lambda.log
